id;username;display_name;avatar_url;bio;reputation_score;posts_count;joined_at;created_at;updated_at;privacy_level
7093f4b1-acba-47be-8e95-49853c0ee886;camila_7093f4b1;Daniela Ortiz;https://api.dicebear.com/7.x/notionists/svg?seed=7093f4b1&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;Index funds enthusiast;491;65;2025-06-22 16:22:48.938245+00;2025-02-17 06:38:56.12931+00;2025-02-17 06:38:56.12931+00;public
797f2565-dfe6-452c-90f9-06a64e9324bb;alejandro_797f2565;Mariana Reyes;https://api.dicebear.com/7.x/notionists/svg?seed=797f2565&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;Investment consultant in Sydney;474;30;2025-07-22 17:31:36.805249+00;2024-05-10 05:47:23.988861+00;2024-05-10 05:47:23.988861+00;public
6f6dc085-efda-468a-9baf-ebec341d46b1;giulia_6f6dc085;Silvia Martini;https://api.dicebear.com/7.x/notionists/svg?seed=6f6dc085&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;Financial freedom seeker;392;53;2025-05-04 03:23:11.686078+00;2025-06-25 04:02:14.193534+00;2025-06-25 04:02:14.193534+00;public
6756d236-bad4-48ba-ba20-7f7572af661c;seamus_6756d236;Giulia Moretti;https://api.dicebear.com/7.x/notionists/svg?seed=6756d236&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;;449;84;2024-11-27 14:55:44.896987+00;2024-03-22 06:17:31.641958+00;2024-03-22 06:17:31.641958+00;public
96261d37-c5d2-43b2-97c6-60d05e8c69db;patricia_96261d37;Carmen Vega;https://api.dicebear.com/7.x/personas/svg?seed=96261d37&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;Data-driven decisions only;453;62;2023-10-04 06:17:34.33976+00;2025-01-15 08:51:08.732874+00;2025-01-15 08:51:08.732874+00;public
ebe14e64-3373-4d17-bad5-1eaeffed3c3b;sana_ebe14e64;Sana Malik;https://api.dicebear.com/7.x/micah/svg?seed=ebe14e64&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;;401;8;2025-03-12 16:37:43.790314+00;2024-05-04 21:04:44.588686+00;2024-05-04 21:04:44.588686+00;public
6c77384c-799b-4307-8c0d-4e2171352335;florian_6c77384c;Daria Orlova;https://api.dicebear.com/7.x/notionists/svg?seed=6c77384c&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;Wealth manager in Dubai;459;37;2023-11-28 15:18:50.32852+00;2024-03-15 23:10:36.865289+00;2024-03-15 23:10:36.865289+00;public
84b750e4-5b35-445d-aa28-e945b4094214;carolina_84b750e4;Letícia Machado;https://api.dicebear.com/7.x/personas/svg?seed=84b750e4&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;📈 Passionate about markets;486;89;2023-12-23 01:05:17.658634+00;2024-09-05 06:22:11.118155+00;2024-09-05 06:22:11.118155+00;public
81d031c9-1ba1-41e3-83be-733779bd0cbb;rafael_81d031c9;Thiago Almeida;https://api.dicebear.com/7.x/personas/svg?seed=81d031c9&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;;201;4;2024-10-18 09:53:43.542948+00;2024-10-15 16:49:45.122709+00;2024-10-15 16:49:45.122709+00;public
c97c42e4-f9a4-46ed-9c48-fd8401d2cdce;elif_c97c42e4;Emeka Okafor;https://api.dicebear.com/7.x/fun-emoji/svg?seed=c97c42e4&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;2;80;2023-11-11 14:02:36.757068+00;2024-02-15 10:29:03.321735+00;2024-02-15 10:29:03.321735+00;public
bf2618d5-014b-439e-b851-66bf1b9ce594;sekou_bf2618d5;Mohammed Bakri;https://api.dicebear.com/7.x/bottts/svg?seed=bf2618d5&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;Financial analyst based in London;224;27;2025-04-12 11:40:48.273409+00;2024-06-06 05:55:56.975309+00;2024-06-06 05:55:56.975309+00;public
786e05b2-ee4f-45ac-a22e-ad44509d62e6;camila_786e05b2;Valentina Morales;https://api.dicebear.com/7.x/notionists/svg?seed=786e05b2&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;Index funds enthusiast;340;78;2025-06-15 11:09:58.842691+00;2023-12-26 06:31:39.795767+00;2023-12-26 06:31:39.795767+00;public
69a0c866-368c-4de0-8077-1930b3347c39;pavel_69a0c866;Monika Kováčová;https://api.dicebear.com/7.x/notionists/svg?seed=69a0c866&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;;453;94;2023-10-27 11:26:31.866089+00;2024-05-13 08:22:17.79321+00;2024-05-13 08:22:17.79321+00;public
6b675148-2f5d-4b16-b4be-da2ffdac2339;oscar_6b675148;Daria Orlova;https://api.dicebear.com/7.x/notionists/svg?seed=6b675148&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;Long-term investor 💎;264;40;2023-11-01 02:07:49.550963+00;2025-02-01 01:13:18.245995+00;2025-02-01 01:13:18.245995+00;public
80abc2bc-4c74-441d-afe6-b2ffc1b1e1aa;gustavo_80abc2bc;Ricardo Oliveira;https://api.dicebear.com/7.x/personas/svg?seed=80abc2bc&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;;55;8;2025-06-25 12:50:37.537495+00;2024-01-13 06:02:53.625953+00;2024-01-13 06:02:53.625953+00;public
af50bcd8-04a0-4e94-a7c1-3679f28ad1ed;tariq_af50bcd8;Rania Nasser;https://api.dicebear.com/7.x/bottts/svg?seed=af50bcd8&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;;324;31;2024-04-23 20:15:31.199036+00;2025-06-09 02:13:08.105888+00;2025-06-09 02:13:08.105888+00;public
7f34504d-422c-4ea1-a33f-5b97df964c97;paula_7f34504d;Mariana Reyes;https://api.dicebear.com/7.x/notionists/svg?seed=7f34504d&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;;461;88;2025-09-16 22:39:05.796992+00;2025-07-03 20:01:37.6367+00;2025-07-03 20:01:37.6367+00;public
c490d030-af82-446a-b0a3-7b50acc42e6f;mehmet_c490d030;Mustafa Yilmaz;https://api.dicebear.com/7.x/fun-emoji/svg?seed=c490d030&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;489;13;2025-03-15 12:49:33.387304+00;2025-01-01 17:35:20.453769+00;2025-01-01 17:35:20.453769+00;public
800daf96-7d7a-42e1-b91b-d7ff0a8a7529;pedro_800daf96;Thiago Almeida;https://api.dicebear.com/7.x/personas/svg?seed=800daf96&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;Market psychology nerd 🧠;378;98;2024-09-04 05:57:59.386629+00;2025-01-23 04:05:09.730256+00;2025-01-23 04:05:09.730256+00;public
cf82a626-6cce-4f38-b39a-87a50dc1d002;selin_cf82a626;Burak Çelik;https://api.dicebear.com/7.x/fun-emoji/svg?seed=cf82a626&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;158;59;2023-11-13 09:05:16.049272+00;2025-02-22 02:40:40.20855+00;2025-02-22 02:40:40.20855+00;public
b4b15cda-3025-43d9-823e-45a54a8434cc;aisha_b4b15cda;Aisha Diallo;https://api.dicebear.com/7.x/bottts/svg?seed=b4b15cda&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;Data-driven decisions only;477;50;2024-05-05 10:48:57.255311+00;2024-05-17 00:01:40.611297+00;2024-05-17 00:01:40.611297+00;public
a5b20700-7b88-402e-bd76-42d392b963b4;amira_a5b20700;Khalid Al-Farsi;https://api.dicebear.com/7.x/bottts/svg?seed=a5b20700&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;Financial freedom seeker;293;54;2024-08-11 12:01:30.325083+00;2025-05-06 16:13:27.715506+00;2025-05-06 16:13:27.715506+00;public
8edf0eaa-53b6-4357-9169-58cdc111ff6d;amanda_8edf0eaa;Amanda Ribeiro;https://api.dicebear.com/7.x/personas/svg?seed=8edf0eaa&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;Data-driven decisions only;475;5;2025-01-21 06:48:13.940684+00;2025-09-28 03:10:42.286957+00;2025-09-28 03:10:42.286957+00;public
9714ab59-6d8e-4efb-9918-8b0790fd95f2;francisco_9714ab59;Manuel Espinoza;https://api.dicebear.com/7.x/personas/svg?seed=9714ab59&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;Risk management first ⚡;493;35;2023-10-30 06:30:03.436108+00;2025-12-11 20:25:41.366827+00;2025-12-11 20:25:41.366827+00;public
614ff82f-cff2-4d62-9ac8-e3be3760c9ae;rasmus_614ff82f;Daria Orlova;https://api.dicebear.com/7.x/notionists/svg?seed=614ff82f&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;Data-driven decisions only;460;22;2024-06-19 07:32:57.704429+00;2025-06-13 14:17:58.584844+00;2025-06-13 14:17:58.584844+00;public
729680be-b02e-4d88-b367-f9d78cb6066d;carlos_729680be;Diego Hernández;https://api.dicebear.com/7.x/notionists/svg?seed=729680be&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;;434;3;2023-11-23 15:42:42.406599+00;2024-05-29 10:29:51.019371+00;2024-05-29 10:29:51.019371+00;public
a8bdec53-da54-4f43-8ed9-f64785d0aafe;nour_a8bdec53;Youssef Mansour;https://api.dicebear.com/7.x/bottts/svg?seed=a8bdec53&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;Dividend growth investor;499;95;2023-11-01 00:45:45.809897+00;2024-01-14 08:11:32.96499+00;2024-01-14 08:11:32.96499+00;public
cc25de37-59f3-40b6-9225-c4560ccf4a82;mehmet_cc25de37;Ozan Şahin;https://api.dicebear.com/7.x/fun-emoji/svg?seed=cc25de37&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;465;62;2025-08-26 15:34:45.666361+00;2023-12-25 02:10:59.401136+00;2023-12-25 02:10:59.401136+00;public
db9288f4-889f-4d10-ac79-b9242b540645;felipe_db9288f4;Ravi Krishnamurthy;https://api.dicebear.com/7.x/fun-emoji/svg?seed=db9288f4&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;489;36;2025-05-08 21:02:22.897572+00;2024-08-04 09:04:20.724735+00;2024-08-04 09:04:20.724735+00;public
91f0d9c8-ff7e-4f60-a890-0b9d92949d1c;ana_91f0d9c8;Sandra Ruiz;https://api.dicebear.com/7.x/personas/svg?seed=91f0d9c8&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;;465;63;2025-08-01 22:39:11.731094+00;2024-11-15 12:18:00.684741+00;2024-11-15 12:18:00.684741+00;public
8410b09d-24a7-49e9-b199-c830c18dce5e;rafael_8410b09d;Ricardo Oliveira;https://api.dicebear.com/7.x/personas/svg?seed=8410b09d&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;Market psychology nerd 🧠;475;19;2024-08-11 12:11:07.961114+00;2025-11-16 11:12:51.454953+00;2025-11-16 11:12:51.454953+00;public
88ece8d9-3602-4b62-bf67-26bcdf291b41;rafael_88ece8d9;Gabriela Rocha;https://api.dicebear.com/7.x/personas/svg?seed=88ece8d9&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;CPA with 15 years experience;359;2;2024-05-02 21:47:20.86086+00;2025-06-17 04:19:23.754437+00;2025-06-17 04:19:23.754437+00;public
b0c1a174-3953-4377-9883-912aeb65d822;kwame_b0c1a174;Amara Okonkwo;https://api.dicebear.com/7.x/bottts/svg?seed=b0c1a174&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;Tech stocks & ETFs 📊;478;46;2024-04-17 14:37:57.008664+00;2025-08-29 16:31:49.763298+00;2025-08-29 16:31:49.763298+00;public
bf132f67-db01-476c-9362-be413fbb2925;ibrahim_bf132f67;Zainab Bello;https://api.dicebear.com/7.x/bottts/svg?seed=bf132f67&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;;463;45;2024-08-10 05:07:01.179167+00;2025-06-07 19:27:18.805019+00;2025-06-07 19:27:18.805019+00;public
f691fca4-457b-463a-ab4f-ca1f570c44bb;alex_f691fca4;Jordan Williams;https://api.dicebear.com/7.x/micah/svg?seed=f691fca4&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;;425;42;2024-01-17 21:02:29.11561+00;2024-10-29 18:37:23.526806+00;2024-10-29 18:37:23.526806+00;public
db04331d-e9bc-496a-85f5-b78cf6ad42bc;ravi_db04331d;Svetlana Kuzmina;https://api.dicebear.com/7.x/fun-emoji/svg?seed=db04331d&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;Software engineer investing on the side;272;87;2025-04-11 20:26:35.145955+00;2024-09-06 05:42:13.297139+00;2024-09-06 05:42:13.297139+00;public
be2f9734-3311-4d05-b69d-0e55bd7825d8;maryam_be2f9734;Sekou Traoré;https://api.dicebear.com/7.x/bottts/svg?seed=be2f9734&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;;500;14;2025-08-13 18:39:48.404513+00;2025-08-06 13:00:52.829508+00;2025-08-06 13:00:52.829508+00;public
845c192d-cc5b-41d5-ae77-ac4fa32892a3;eduardo_845c192d;Ricardo Oliveira;https://api.dicebear.com/7.x/personas/svg?seed=845c192d&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;;490;47;2025-08-16 13:51:23.918829+00;2023-12-31 10:46:55.342219+00;2023-12-31 10:46:55.342219+00;public
92f922a3-2344-4a86-968e-0fd1dee493a8;javier_92f922a3;Rosa María Ortega;https://api.dicebear.com/7.x/personas/svg?seed=92f922a3&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;;452;40;2025-08-08 20:17:38.289702+00;2024-09-12 12:37:59.04094+00;2024-09-12 12:37:59.04094+00;public
bcd52c46-3ebc-4f2b-89fd-a71aa3c33717;ali_bcd52c46;Chidi Eze;https://api.dicebear.com/7.x/bottts/svg?seed=bcd52c46&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;;26;90;2025-11-04 16:56:26.363234+00;2024-02-10 18:26:25.359072+00;2024-02-10 18:26:25.359072+00;public
ddfe7462-363d-4e91-8cc2-40cc5e2b232b;elsa_ddfe7462;Chen Xiaoming;https://api.dicebear.com/7.x/fun-emoji/svg?seed=ddfe7462&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;Index funds enthusiast;453;63;2024-01-09 13:41:48.550657+00;2023-12-14 15:45:17.926138+00;2023-12-14 15:45:17.926138+00;public
c96931f8-6804-437b-9155-ee02013c7836;olumide_c96931f8;Folake Bakare;https://api.dicebear.com/7.x/fun-emoji/svg?seed=c96931f8&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;Economist working in Berlin;161;100;2024-08-18 22:19:36.388251+00;2025-09-10 16:04:55.735829+00;2025-09-10 16:04:55.735829+00;public
32abbfbf-786f-4de1-bf1f-cb65accdd576;henrikjohansson_32abbfbf;Katarina Novak;https://api.dicebear.com/7.x/avataaars/svg?seed=32abbfbf&backgroundColor=65c9ff,b6e3f4,c0aede,d1d4f9,ffd5dc&accessories=prescription01,prescription02,round,sunglasses,wayfarers;;486;66;2024-03-11 22:24:04.399218+00;2024-08-19 01:04:16.288609+00;2024-08-19 01:04:16.288609+00;public
c1916d0c-4d56-4267-82ed-19ce62a3a21a;mustafa_c1916d0c;Babatunde Oyelaran;https://api.dicebear.com/7.x/fun-emoji/svg?seed=c1916d0c&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;485;28;2025-06-27 12:45:46.313632+00;2024-12-25 03:19:15.609291+00;2024-12-25 03:19:15.609291+00;public
de2b4475-4eab-4ab0-a8ad-e8f8c091cb39;vikram_de2b4475;Vikram Chatterjee;https://api.dicebear.com/7.x/fun-emoji/svg?seed=de2b4475&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;480;98;2025-03-03 11:12:22.59034+00;2025-03-18 13:06:05.990812+00;2025-03-18 13:06:05.990812+00;public
58898b37-1913-4e2a-830a-f2a874098885;yelenafedorova_58898b37;Andrei Popescu;https://api.dicebear.com/7.x/lorelei/svg?seed=58898b37&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9,f1f4dc,ffd5dc,ffdfbf;Tech stocks & ETFs 📊;352;33;2025-07-11 04:03:32.653438+00;2025-04-28 02:11:46.4079+00;2025-04-28 02:11:46.4079+00;public
832de3d2-e1d2-465d-9508-51cb6670822f;larissa_832de3d2;Amanda Ribeiro;https://api.dicebear.com/7.x/personas/svg?seed=832de3d2&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;;456;59;2025-03-31 13:16:06.279151+00;2024-08-06 13:13:49.95633+00;2024-08-06 13:13:49.95633+00;public
8b264ce5-3cad-469d-b2c6-1f00d69da6ea;fernando_8b264ce5;Larissa Costa;https://api.dicebear.com/7.x/personas/svg?seed=8b264ce5&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;;488;35;2023-12-27 21:16:29.085903+00;2025-05-12 20:13:03.545522+00;2025-05-12 20:13:03.545522+00;public
a409fefa-bd68-465c-a963-0e577e6586af;yasmin_a409fefa;Dina Farouk;https://api.dicebear.com/7.x/bottts/svg?seed=a409fefa&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;;417;65;2025-05-18 12:10:17.358898+00;2023-12-20 04:07:25.044163+00;2023-12-20 04:07:25.044163+00;public
d7dcf4b5-c16b-4d4f-a08c-a84988214fd7;svetlana_d7dcf4b5;Felipe Cardoso;https://api.dicebear.com/7.x/fun-emoji/svg?seed=d7dcf4b5&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;478;20;2025-11-21 18:39:26.093381+00;2025-03-18 07:52:46.575579+00;2025-03-18 07:52:46.575579+00;public
ef59f045-9410-4570-a512-f66b9a507fee;sana_ef59f045;Ekaterina Morozova;https://api.dicebear.com/7.x/micah/svg?seed=ef59f045&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&baseColor=apricot,coast,topaz,lavender,salmon&ears=attached,detached&earringColor=000000,14a3c7,7c3c21,ac6651;Wealth manager in Dubai;2;44;2025-10-11 03:31:38.737806+00;2025-06-22 02:57:05.39942+00;2025-06-22 02:57:05.39942+00;public
7eac5407-7df5-4709-9915-5a32df0f4f90;daniela_7eac5407;Sebastián Ramírez;https://api.dicebear.com/7.x/notionists/svg?seed=7eac5407&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;;447;25;2025-04-01 21:28:34.442435+00;2025-03-12 18:42:32.925594+00;2025-03-12 18:42:32.925594+00;public
c4c223de-847e-4764-afc2-41ba4bfbe962;folake_c4c223de;Chidinma Anyanwu;https://api.dicebear.com/7.x/fun-emoji/svg?seed=c4c223de&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;412;59;2023-12-08 01:57:32.862447+00;2025-05-26 07:20:13.573358+00;2025-05-26 07:20:13.573358+00;public
985ced73-6127-41e3-9090-50b277d05b31;hctor_985ced73;Rosa María Ortega;https://api.dicebear.com/7.x/personas/svg?seed=985ced73&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;;466;91;2023-11-02 11:45:04.105125+00;2024-03-10 12:58:47.529788+00;2024-03-10 12:58:47.529788+00;public
7ac67146-0ec7-4a64-858c-1ccf8491b238;sebastin_7ac67146;Alejandro Castillo;https://api.dicebear.com/7.x/notionists/svg?seed=7ac67146&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;;451;71;2024-10-09 01:05:50.256719+00;2023-12-19 02:03:31.293915+00;2023-12-19 02:03:31.293915+00;public
a3c41055-6b1b-4162-a249-717037ea52f4;amira_a3c41055;Tariq Aziz;https://api.dicebear.com/7.x/bottts/svg?seed=a3c41055&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;;87;26;2025-11-05 00:48:53.715913+00;2024-07-19 18:43:44.156341+00;2024-07-19 18:43:44.156341+00;public
9170b91d-923b-432c-9808-639e8e92b066;luca_9170b91d;Francisco Ramos;https://api.dicebear.com/7.x/personas/svg?seed=9170b91d&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;;450;87;2025-09-04 23:48:18.663036+00;2024-11-04 11:21:25.026266+00;2024-11-04 11:21:25.026266+00;public
b92bc776-7089-40c4-9836-6d50edae5c2d;sekou_b92bc776;Amara Okonkwo;https://api.dicebear.com/7.x/bottts/svg?seed=b92bc776&backgroundColor=69d2e7,a3c4f3,b6e3f4,c0aede,d1d4f9&colors=amber,blue,blueGrey,brown,cyan,deepOrange,deepPurple,green;Building wealth slowly 🏗️;472;26;2024-01-26 00:45:21.719495+00;2025-12-12 12:56:24.86051+00;2025-12-12 12:56:24.86051+00;public
9f70fedf-309c-4cf6-a940-bf66c406efaa;hctor_9f70fedf;Carmen Vega;https://api.dicebear.com/7.x/personas/svg?seed=9f70fedf&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;;486;56;2025-01-27 12:34:01.816044+00;2024-09-26 05:24:23.726536+00;2024-09-26 05:24:23.726536+00;public
6b5a972b-3bcf-4e14-94fa-b09529c1a10f;willem_6b5a972b;Oksana Lysenko;https://api.dicebear.com/7.x/notionists/svg?seed=6b5a972b&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;Contrarian by nature;471;91;2025-04-14 05:34:44.711069+00;2025-01-01 11:34:14.239393+00;2025-01-01 11:34:14.239393+00;public
7ed26f3e-9501-4783-a3ec-410bd9cb2282;daniela_7ed26f3e;Paula Salazar;https://api.dicebear.com/7.x/notionists/svg?seed=7ed26f3e&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&brows=variant01,variant02,variant03&eyes=variant01,variant02,variant03,variant04,variant05;;352;28;2023-12-09 22:57:32.646518+00;2024-11-02 13:59:49.611534+00;2024-11-02 13:59:49.611534+00;public
9e34a98b-6261-41d1-bbf1-d4f31af8704b;teresa_9e34a98b;Jorge Martínez;https://api.dicebear.com/7.x/personas/svg?seed=9e34a98b&backgroundColor=0a5b83,1c799f,69d2e7,a3c4f3,b6e3f4,c0aede&skinColor=d78774,e5a07e,f0c7b4;;499;92;2025-06-23 13:14:01.712175+00;2024-06-30 00:32:56.416409+00;2024-06-30 00:32:56.416409+00;public
d21e0701-0767-4364-84a5-c25881c7c63f;vikram_d21e0701;Elsa Magnusson;https://api.dicebear.com/7.x/fun-emoji/svg?seed=d21e0701&backgroundColor=b6e3f4,c0aede,d1d4f9,ffd5dc,ffdfbf&eyes=closed,closed2,crying,cute,glasses,love,pissed,plain,sad,shades,sleepClose,stars,wink,wink2;;466;96;2024-11-08 02:05:46.587093+00;2024-07-26 09:24:14.926843+00;2024-07-26 09:24:14.926843+00;public
